title_ko,title_en,year,rating,date,review
기생충,Parasite,2019,9,,This movie shows desires of poor which is all same in any country of world. well acted and well made film.
기생충,Parasite,2019,,,"The fourth movie I watched from the director. Gwoemul is still in the best movies I've watched. Although the subject of the movie in general was ordinary, it was fun to watch half the movie, other half bothered a little. I like it even though it can't give the effect I expected at the end. Acting and script were nice. Social messages were sufficient again. I like the movie but Gwoemul still best for me!"
기생충,Parasite,2019,6,,"Kim K'atek and his near do well family literally living in the lower depths catches a break when their son obtains employment as a tutor for a wealthy family. Craftily the family conspires to inveigle its way into the household of the Parks by getting the chauffeur and longtime housekeeper fired and setting themselves up inside the lavish domicile with a Garden of Eden for a front yard. Things quickly take a turn however when the housekeeper returns for something she left behind.  Working with basically two class defining sets Parasite is a well filmed an interesting watch with the plot slowly unfolding in a darkly comic fashion before going into self induced chaotic free fall from the plausible to the absurd with a hurried climax and unsatisfying epilogue. Director Joon Ho-Bong and cinematographer Kyong pyo Hong do an excellent job of contrasting settings, situations, jabs about class and characters early, equally dividing the roles of his adult characters all benign and petty in their own way. It adds to the fascination of where this slightly off balance plot is going when the wheels come off. With no end game to the plot Ho-Bong decides to end it in conflagration and an insipid post climax that demands it defy logic."
기생충,Parasite,2019,9,,"This film is completely out of the box, a social critic that doesn't choose sides. An absolutely brilliant masterpiece that takes us to a roller coaster of emotions with some kind of new cinematographic genre, that shudder and leave us groundless in a state of deep reflection about the model of society in which we live in. For those looking for an innovative film, with an unusual style, and with a necessary and relevant reflexion, Parasite is the right and the better choice. Impressive work by the director."
기생충,Parasite,2019,6,,Definitely not worth more than 8 stars. A good movie to watch at home but not at the theatre.
기생충,Parasite,2019,3,,"Richly appointed, a glitterati champagne Cannes launch to an inebriated fanfare of stratospheric expectation, then unexpectedly in mid-journey an iceberg crash, an unsettling sinking feeling, followed by an agonizingly slow cascade into drowning horror. Compared to another mediocre superhero movie it might rank favourably, but a far cry from Tati or Hitchcock. Closer to a stylish 70s exploitation film."
기생충,Parasite,2019,9,,"Bong Joon Ho's tragicomedy that is a ""comedy without clowns, and tragedy without villains"" (Ho, 2019) is a masterful painting of the division between classes and all the implications and ramifications that come with it. Parasite puts us in the shoes of a low class family and walks us into the life of the elite, making sure to land both class' realities and idiosyncrasies precisely and delicately through the superb acting, meticulous production design and breath-takingly purposeful cinematography. Although the bold and blunt screenplay narrates and exposes our lack of empathy in dealing with people of different classes, refreshingly, the shot selection during a small scene in the second act shows the interaction of a house maid and her boss through the differing perspectives of an adult and a child. In this sequence the directory of photography first shows us the perspective of the adult wherein she is looking over at the boss and her maid and sees a clear visual divide between the two. When the camera shows us the same scene from the perspective of the child, no such barrier is present, and they are on the same side. Bong Joon Ho has exquisitely created a universe that mirrors the realities of his home country today without knowing that the same story resonates through out the globe. Through the chaos that pursues because of the interlacing of these two contrasting families both in the film and in our everyday lives, I believe we need to go back to the mindset of a child wherein we stop seeing people as defined by their social economic status and strive to see each other simply as humans."
기생충,Parasite,2019,9,,"It's not a horror nor alien movie despite the title and cover. Nevertheless, the storyline kept me on edge the entire time. The concept is so interesting, even though it's common one. The development is very unique, and I was pleasantly surprised. There was never a dull moment!  Given the premise of the story, it was interesting to see the prevalence of the family bond in the movie. That aspect of it was very touching.  I found the ending good, but a little bland given everything the story went through.  Great movie, very psycho!"
기생충,Parasite,2019,10,,"Parasite is the heart-breaking and mind-shattering story of a poor south Korean family slowly inserting themselves into the life of a much wealthier one, through schemes, intense plotting and brilliantly written twists. Disguising itself, at first, as a comedy layered with social criticism, the film reveals itself to be a raw dramatic thriller verging on horror of great genius, with moments that will literally take your breath away. Bong Joon-ho crafts a near-perfect movie, with top-notch careful directing, beautifully flawed and intense writing, heart-wrenching performances and emotionally charged visuals. But in the end, ""Parasite"", isn't a comedy, it isn't horror, it isn't a thriller and it isn't a drama, it is FILM and that's what is so painfully gorgeous about it. 9,8 / 10"
기생충,Parasite,2019,9,,"This film is amazing. Mixes elements of comedy, suspense, and drama in a beautiful manner. I forgot I was reading subtitles after the film, as I was so engaged during the screening. Fantastic plot twists and very interesting and unique character developments. Would give 10th star if it weren't for a couple plot holes."
기생충,Parasite,2019,10,,What can one not love about this movie...the movie operates at so many layers of metaphors and ironies...the best that has come out of South Korea till date...expect some fireworks this Oscar season...#Bonghive  the movie basically portrays class divide in South Korea and symbiotic relationship between a rich and a poor family...the rich family is the proverbial host whereas the poor family...the Parasite!!!  The beauty of the movie lies a few layers beneath what is actually portrayed...how the parasite slowly befriends the host...and how it gradually morphs into something else completely...think of all the plot twists and their manifestations in society...specifically the relationship between the owner and the working class...just brings out global sentiments of Capitalism going crazy so beautifully!!!  As this movie is being released globally...I am sure the rankings and ratings will further improve...it was released in India around 1st Feb...this movie is a global phenomena considering the times we live in...Recommended...just go and watch this in your nearest theatre!!!
기생충,Parasite,2019,6,,"Cinematographically really an awesome film, great actors, storytelling, gripping. But maybe it´s only me, I can´t make out a plot that ties all together, unfortunately. So it remains a bunch of snipets, greatly shot clips, but the story loses itself if not in the worst of all, in oceandeep hopelessness, it is the saddest experience leaving the theatre. 9 for the pictures, 1 for the story. sorry no."
기생충,Parasite,2019,10,,"I just want to leave my opinion on this masterpiece, I love films from South Korea, and what makes me love them even more are these films that leave me thinking for three days in a row, the fact that the film always has several meanings and is brilliant I love the fact that every little detail always has a meaning, they are films like these with symbolism, mystery and messages to make the audience think that they are the best films for me!"
기생충,Parasite,2019,7,,Literally the movie was good until the last 30 minutes were literally nothing main sense !!
기생충,Parasite,2019,5,,Absoultly Overrated movie. Its a normal movie not so so good
기생충,Parasite,2019,10,,"After this movie, I'm now ready to search Craigslist for available jobs for me, my friends and my family. I'm also gonna build myself a bunker."
기생충,Parasite,2019,10,,"This is my first ever review. I saw it with my sister at the movie theatre. I never wanted to know anything about the movie in before hand and I've scouted the movie for a long time. Among the best movies I've ever seen. We were both laughing many times, even the slap stick could be funny. I had real hand sweat during scenes. The filming techniques are superb and a scene fade I've never seen before, gave me goosebumps. I like all the characters. Even though they are disgusting. I will see it again, Korean movies is something else, I love them."
기생충,Parasite,2019,9,,"I watched this movie three times. it was fantastic and masterpiece like everyone said. there are tons of videos about this movie/subtext on youtube. I was wondering, while the director was reviewing the comments, was it something similar he thought during the filmmaking process or are people going too deep. light/dark, high/low, smell, rich/poor all these contrast are just beautiful."
기생충,Parasite,2019,10,,"Fascinating cinema that highlights how emotionally detached wealthy people can be. So many profound messages as it pertains to classism. Unexpected plot twists and all. I loved, loved, loved this movie."
기생충,Parasite,2019,10,,"The movie was excellent in combining multiple genres like comedy, thriller & drama which is difficult to pull off. It definitely stood out of mass movie productions with its story, characters & plot twists.  Parasite has couple of things in its story which left question marks in my mind, but didn't effect it negatively.  My 10/10 is weighted by the fact that this kind of movie is very rare and the originality of the story leaves the viewer almost constantly surprised by the next turn of events."
기생충,Parasite,2019,6,,"It took almost 6 years to decide that I wanted to see this move. I have the feeling that in the past 10 years all the movies that won the Oscar are not interesting at all and don't really deserve an opportunity, but I gave it to Parasite.  The movie is just ""okish"", it has some memorable moments, but it does not get you hooked to it all the time. Actually some parts are quite boring and you can get distracted easily.  I don't really understand how it go so much success and won the Oscar. The direction is ok, I cannot say the opposite, but performances? No way, some of them near a series B Movie performance more than a movie that had won some Oscars!!  It's definitely OVERRATED!"
기생충,Parasite,2019,9,,"This is my second viewing of Parasite and it's just as good as the first time I saw it a few months ago. It's been winning lots of awards and deservedly so. Ki-taek and his family live in a dingy basement and struggle to make ends meet, but when they see an opportunity to insinuate themselves into the wealthy Park family they devise a plan that, at first, is working like a charm. It's very amusing and with great performances, and you'll be surprised by the conclusion. This Korean film is about family and class division, and no matter how good a plan you have you can't plan for the unexpected. Parasite is the well deserved winner of the Palme d'or at last year's Cannes Film Festival."
기생충,Parasite,2019,6,,"Mrs. Shullivan and I finally decided to sit down and read (English sub-titles) this 2020 Academy Award Best Picture winner and both of us felt it was decent enough, but to win ""Best Picture"" against a great film like ""Once Upon a Time In Hollywood"" I think director Quentin Tarantino was absolutely robbed. I guess when the USA is losing a lot of its film credibility with powerhouse producers such as Harvey Weinstein finally being put behind bars and the decades old USA social justice upheavel the Academy felt it was about time to suck up to foreign countries and give the Best Picture to another country to start showing they can be inclusive, so why not send some awards to South Korea?  We heard a lot of good feedback from friends and family about Parasite, and I would agree that the first half was decent enough, but the latter half I felt I was watching a cheap version of a Bruce Lee action film.  I really enjoyed the cinematography, and the set designs were eloquent, but the story failed to impress me and the character development literally fizzled, sort of like when in the 1939 Wizard Of Oz, the wicked witch of the west melted when water was thrown upon her. I cannot honestly say this was a memorable film, certainly not Academy Award Best Picture worthy, and I would not recommend this film as a ""must see"" such as the 2019 One Upon a Time In Hollywood is a must see at least three times.  I give Parasite a decent but no higher IMDB rating then 6 out of 10."
기생충,Parasite,2019,2,,I really don't understand how this has such high ratings. I really tried to like it but fell asleep less than halfway through.
기생충,Parasite,2019,8,,"Parasite is an exceptional, innovative and unforgettable movie in expression and form. Movie music is quite fit and suitable in every scene. It elaborates the dark side of social disparity masterfully. I have not seen such an intense and impressive movie for a long time."
기생충,Parasite,2019,10,,This movie shows exactly how it is to live in a country full of structural violence. It shows perfectly the desperation of people in need to have a better life.
기생충,Parasite,2019,10,,"This movie starts off with a seemingly predictable start, a poor kid pretends to be a college student in order to be an English tutor for a rich girl. But what unravels is an extraordinary story of power, greed, insanity, manipulation, and false appearances. It's a slow rise to disconcerting, uncomfortable, and then all of the sudden, it is disturbing and gory and... insane.  There is no way to see what's coming next, I promise you that. Now that's a real thriller.  Highly recommend. The ending leaves questions unanswered, but many opportunities to philosophize on humanity and class."
기생충,Parasite,2019,10,,"Parasite is one of those movies were you can sit down and let it surprise you. The script reminds me of Billy Wilder. It switches from comedy to drama because life is like that. The directing is flawless, Acting is compelling. But the most important thing is how it illustrates the sad society we've come to create in the XXI century, with no social mobility. It is fatalistic because bettering yourself nowadays is practically impossible.  This film must be seen by anyone who loves movies. It is one that will stand the test of time. Hollywood be worried with your generic formulas, Korea is the new power house and Parasite is the culminations of years of doing things right. American audiences should read subtitles for once. This movie will make you laugh and cry. The story falls into place like this perfect unpredictable puzzle. It's a must watch. A masterpiece."
기생충,Parasite,2019,9,,"I predict a strong hard campaign to make this South Korean movie become a hype until to get its deserved Oscar. The allegory is pretty awesome. I recommend to get a blindly watch, because this could be very useful. I'm gonna pay attention more on next Joon-ho Bong's projects."
기생충,Parasite,2019,7,,"I am going to be unpopular here because it's unfashionable to do anything other than laud Parasite from the rooftops.  Let's get a couple of things straight before the off.  I have no issue with the 'One inch barriers"" to universal film appreciation that director Bong Joon Ho describes subtitles as. I have seen thousands of subtitled movies and Scandi Noirs.  I have no, unlike Mr Trump, political bias against (sorry, not bias, prejudice in Trump's case) South Korean cinema. Indeed I recently reviewed Chan Wook-Park's The Handmaiden as 10 stars on IMDB. (Oldboy is a classic from Park, too.)  I also loved Ho's Okja and The Host, although I thought his English-speaking Snowpiercer was truly awful.  So this is not the problem, and just because I'm not raving about this doesn't mean I didn't enjoy it, I did. I just feel the praise that's being lavished upon it is greater than my appreciation.  I read one review on IMDB by 'mysticfall' that suggested anyone who didn't love this was a moron and clearly didn't understand it.  I had no issue with understanding it.  It's essentially a movie about class and privilege in which Ho brings together South Korea's richest and poorest in one household, with the poorest as servants, and sets up a scenario where he does not judge either for their caste.  Except he does.  As the film progresses it's clear that the master of the house has an ingrained prejudice against the poor that manifests itself in his inability to understand or articulate that it's their 'smell' that reeks of poverty, and is therefore undesirable.  Variously described as a comedy and horror it leans far more to the former with some extremely funny lines and a pretty strong dose of slapstick - as seen in Reece Shearsmith and Steve Pemberton's excellent Inside Number 9 episode - A Quiet Night In in which two cat-burglars attempt to steal paintings from an occupied house without a word of dialogue.  Almost all of Act 2 of Parasite was essentially this episode.  The horror that we are promised is actually gore, and is reserved for Act 3. It's very much in the school of Tarantino, and, of course, Tarantino himself is heavily influenced by Asian film-making, so a certain circle is squared.  The performances are universally excellent but I feel that, on occasion, Ho strays into slightly heavy-handed territory - much in evidence in his direction of Snowpiercer. It's not enough to spoil anything, but it clashes with the adulatory reviews I've read.  The cinematography is simply beautiful.  It's a fine movie, but in my view 1917 was a more immersive cinematic experience and consequently deserved the Best Picture Academy Award.  Call me what you like, but I'm saying what I'm seeing."
기생충,Parasite,2019,10,,"I am more than delighted to say that this twisted dark comedy from South Korea more than lives up to the hype. It was the recipient of the Palm D'Or this year at Cannes and has received universally ecstatic reviews. It's an absolute masterpiece, and one of the best films of the past ten years.  I won't say too much about the plot to avoid giving anything away, but the film tells the story of a poor family of con artists in South Korea who begin to start being employed by a gullible, extremely wealthy family. The narrative manages to effortlessly and seamlessly combine astounding entertainment with efficacious and impactful social commentary. The film is loaded with substantial messages about class divides not only in South Korean society, but also in the world as a whole. From there, its main raison d'être expands to the analysis of how we can respond to such divides when placed in extreme situations. The results are shocking, startling, hilarious, and utterly brilliant. Such results certainly couldn't be achieved without a truly outstanding cast, but lucky for us, Bong Joon-ho has assembled an astonishing ensemble. Even more impressive is the film's character development. While the film's primary characters are often not the most ethical, they are surprisingly likable and multi-dimensional--especially when heightened by both emotion and tone. You'll certainly remember them long after the credits roll.  But what's most unforgettable about ""Parasite"" is that the film manipulates (in the best way possible) its tone in so many unique and engaging ways, that it is able to fully subvert the viewer's expectations of not only how the film will go, but how tone in a film of any kind can be executed under normative conditions. Combining laugh-out-loud, witty comedy, taut suspense, and moments of pitch-black darkness, viewers will be fully immersed in one of the most unpredictable narratives put on film of the past twenty years. While such tonal shifts may sound erratic, they could not have been done more perfectly here--so much so that the film ultimately feels like an unprecedented crescendo in its tone--especially given that the tonal shifts are made more impactful by the film's almost impeccable tightness, not wasting a single frame to keep the viewer fully and utmost engaged.  One review cited in the film's trailer calls ""Parasite"" a ""magic trick."" I couldn't agree more, both literally and figuratively. A definite 10/10."
기생충,Parasite,2019,7,,GOOD movie but itS not amazing This movie is overrated
기생충,Parasite,2019,3,,"I'm really amazed under which category this film lies. Comedy? It is not funny at all. Tragedy ? I don't know!!! Four Oscars and Palm d'or !!!! Are you serious. I can't say that I know better than the people who awarded the film these prizes, I'm sure the problem is me, there is something hidden deep in this movie I couldn't see."
기생충,Parasite,2019,10,,"This is , no doubt, modern masterpiece. Talent, imagination, wisdom, combined with actual theme make this one of the best movies in the 21-st century. Go and see it!"
기생충,Parasite,2019,10,,"Just wanted to register my ""10"" for this movie. I'm late with this review and have nothing to add to the many other reviews previously posted."
기생충,Parasite,2019,10,,"Parasite stands atop the rest of the competition as the best film of 2019. Director Bong Joon-ho delivers his masterpiece, a film that has you hooked from the very beginning. Over the course of Parasite's runtime, it draws you deeper and deeper into its world, demanding more and more of your attention. Just when your investment in the characters peaks, Bong Joon-ho takes Parasite off the rails and delivers a striking message on the innate struggles between classes. Add in fantastic performances and cinematography, and you have the must-see film of 2019."
기생충,Parasite,2019,9,,"You have to watch it for yourself to appreciate the story telling and cinematography. I'm a superhero, dumb action flicks type of person but once in a while I can appreciate a good film and this is it."
기생충,Parasite,2019,10,,My favorite foreign language film and definitely my top 20 if not top 10 favorite film of all time One of the most amazing story telling I have ever seen in a movie
기생충,Parasite,2019,10,,"Parasite is a modern day masterpiece even though it's not one of my favorite films nor is it my favorite film of the year. I have one tiny issue with the film but it is more of a nitpick. The film's message is a little on the nose but I don't have a huge issue with it but it is noticeable. Other than that, this film is perfect. There is not one bad performance in the movie. Cho Yeo-jeong, Park So-dam, and Kang-Ho Song are standouts from the film. All 3 of them have some of the best acting of the year. Their work with a fantastic script that is incredibly well written and clever makes their performance so much more enjoyable. Another aspect I loved was the cinematography. The film's slow camera movements and slow tracking shots look absolutely beautiful which go along great with the fantastic production design. The film's story and themes make this film incredible. The story of this poor family slowly infiltrating a rich family only to find out that their house is not what it seems. It's so incredibly tense. You never know what is going to happen next and it's always surprising to see what eventually happens. The film has themes of class divide and class warfare throughout which are very profound. The rich family says these lines about how great their life is while the opposite is happening to the poor family. Every time this occurs, you see how the poor family reacts and makes the scene and film itself dramatically more tense. Another thing I liked about the film was the score by Jung Jaeil. His score adds so much more to the tension. I know I'm using the word tension a lot but that's what this film is. A constant build up of tension scene by scene until it all culminates in the finale. For me, each passing scene left me more and more on the edge of my seat. One final aspect I want to touch on is the humor. Most of the jokes are cleverly written and while some of the jokes may not be that funny, I do appreciate how they were cleverly inserted instead of incredibly forced. Except this film to be on a bunch of Top 10 lists at the end of the year. Overall, Parasite is a fantastic film with great acting, great cinematography, and a powerful story about class divide even if its message may be a little too on the nose."
기생충,Parasite,2019,7,,"Disturbingly good. Even though I don't like the plot and the ending, there are so many messages in the movie. And this is not american fairy tale, so watched it and I realized this movie was not made to entertain myself."
기생충,Parasite,2019,9,,"Directed by Bong Joon-ho. ""Parasite"" follows the members of a poor household (Kim) scheming to become employees of a much wealthier family (Park) by posing as unrelated, highly qualified individuals.  This movie exceeded my expectations. What a way to showcase class struggles and differences between the wealthy and financially lacking in brilliantly done social commentary! This movie feels like it's moving at lightning pace because of how effortlessly it flows. There isn't a dull moment to it, you're either on edge or learning more about it's well-defined characters. Each is distinct and so well performed. I recognized Korean-Canadian actor Woo-sik Choi from ""Train to Busan"" (he's looking fine in this too btw XD) as the brother Ki-Woo. I may be biased because I've grown to really like seeing him, but he was my favorite character in this film. I see him as the main character since he really starts the film with a conversation and ends it with a monologue to his father. Really well done, applause to you sir!  I loved seeing the scheming involved in this, with a name like ""Parasite"" I thought this was going to be sci-fi in nature. But it's not at all! It's more of a home invasion film where the rich owners willingly allow these people to come into their lives. The Kim family were some sneaky ba****** let me tell you and I loved it! It's like a better version of Ocean's films (sorry fans of that series), but with less heisting and more actual manual labour. But still a lot of deception, showing class division without making the rich too ""villain-like"". So seeing as the story/screenplay was superb, it's of course coupled with great camerawork/visual representations and an on-point soundtrack to back it up. There's some amazing parallel driven scenes that involve flooding that show that you don't have to treat an audience like they need to be spoon-fed information. Which I appreciate a lot! I'm so glad this film had a U.S. release because not having people over here see it because of subtitles...that would be tragic! I want more foreign films released in theatres over here to be honest!  This by far is one of the best films of 2019. It's thrilling, funny, tragic and very very intelligent. Please watch it if you haven't! I'm definitely going to have to check out more from the director/co-writer because he's impressed me highly and clearly is a master at his own craft. I love Asian cinema and foreign films in general, this is exactly why. You miss out on so much greatness if you stick to only ""your language"" while watching films. Don't be one of those people! I'm going to have to watch the movie a few more times to really pick up on everything. Also final side-note, the poster for this film is genius. You'll know what I mean once you've watched it."
기생충,Parasite,2019,7,,"This movie is nice and the idea is interesting, but it's not the best movie of 2019, it's totally overrated."
기생충,Parasite,2019,4,,Sometimes I really believe people are high when them watch specific kind of movies in festivals.
기생충,Parasite,2019,10,,"Don't read another review. Don't watch a trailer. As soon as you get the next opportunity, watch this film. That's all."
기생충,Parasite,2019,10,,"There are no flaws. It has transcended film itself. It's funny, scary, sad, and gripping from start to finish. As one critic put it, ""It's a magic trick.""  I don't care if you ""can't take subtitles,"" or whatever. I can easily recommend this film to anybody. Please watch it and support foreign, arthouse, and indie cinema. But I implore you: go in blind.  And I'm hoping for a Best Picture win at the Oscars.  Bong Joon-ho's masterpiece."
기생충,Parasite,2019,9,,"The Academy Awards are in 5 days and Parasite is nominated for 6 Oscars, including best picture. I thought that the most simple comparison to make is between this and Once Upon a Time in Hollywood. Both films are entertaining throughout the entire run-time, but really blast off in a bizarre fashion in the final minutes. Parasite is at its best when it uses haunting imagery and compelling character relationships to drive the plot forward. This is one to root for at the awards."
기생충,Parasite,2019,8,,"Just saw Parasite for the first time with subtitles. For a foreign film from Korea, this is very accessible for all languages and audiences. The actors are all expressive, attractive, and do a really good job acting. The story has lots of universal, contemporary components to it of pop culture.  For what it's worth, the best way to describe this movie would be by calling it something like South Korea's ""City of God"", or something along those lines; what you have here is an impressive foreign film that is stylishly directed, well-written, and pretty gritty.  It starts out as a fun and enjoyable dark comedy, which slowly dwindles down during the second half when it becomes part thriller, part mystery (without giving away spoilers).  I wanted to give this movie the full 10 rating, but unfortunately I just could not. Sorry, but I had to question the ease at which the events unfolded, and that's not to say that it wasn't fun and perhaps it had to be that way to make the movie work, but there was slightly just enough questions to take it out of the ""perfect"" range of storytelling. The same issue also arose in the second, back half of the movie- some of the events that unfolded towards the end also raised some questions which cause it to not be a perfect 10.  However, other than these two (fairly big- big enough to deduct two points) flaws, the script is practically perfect, especially for a foreign film. The writers and director did a nice job of developing the story and added just enough layers to captivate, immerse, and challenge your mind, while also keeping it entertaining. They added just enough style to differentiate it and make it stand out as something thoughtful and creatively made.  I was hoping this would win me over for a Best Picture Oscar upset contender, but unfortunately, it just didn't quite prove enough to me to have confidence in that possibility. It could still happen, but after viewing it with an open mind, it looks like it's between Once Upon a Time in Hollywood and 1917.  EDIT: Slept on it and decided I would still pick this over 1917 because at least it had a script with some meat."
기생충,Parasite,2019,7,,Clever idea but ended up being farcical. Excellent acting and original plot however how it ended up into a murder spree is where it was let down.
기생충,Parasite,2019,10,,"Perfectly told story with perfectly logical plots and motives for every character, justification for every frame and accompanied by a thought-provoking message that lingers long after you leave the theatre. Surely one of the best of cinema."
기생충,Parasite,2019,3,,"Once again the Academy Awards get it wrong. Awards for film are meaningless and superficial. I've never been a fan of the art house genre. However, I do appreciate the films of David Lynch, and I believe he's the only one that has turned art house into a fine art form. I bet five dollars that the six hour long sequel to this film never sees the light of day at HBO. It's too soon after the disaster that was GoT. Parasite was too slick and packaged for mainstream consumption. Much like the human branding it so desperately tried to spotlight. I could think of a hundred foreign films the Academy passed over for Best Picture for some American made drivel. This film was not one of them. Down with all awards shows!"
기생충,Parasite,2019,10,,The movie is delivered so artistically while being interesting the whole way through. The hole the characters dig themselves into get deeper exponentially and you're completely on edge the last twenty minutes. Immediately after the movie I was shook to the core. Afterwards I had to do a lot of thinking to fully process what I just watched and understand the social messages. Amazing movie and I know for sure this is not going to get the attention it deserves because it is a Korean film.
기생충,Parasite,2019,10,,"Bong Joon-Ho is a director that I'll definitely check out more. I loved Snowpiercer but have left to see the rest of his Korean films which have been unanimously praised by everyone. Parasite is nothing short of genius.  It's best to go in not knowing anything about the movie as that makes the experience all the more enjoyable but what I can say is that Parasite combines many different genres at once which is executed in the best way possible. This film will take you on a rollercoaster of emotions. There are some extremely funny moments then there are moments of tragedy and despair and then there are times which are incredibly intense yet none of it feels inconsistent. Bong Joon-Ho managed to find the perfect blend of funny and serious tones whilst making the film feel as smooth as possible.  The story of Parasite is extremely well thought and manages to stay subtle throughout its entirety. Bong Joon-Ho crafted characters that are really clever and interesting to watch. Their motivations and state make them believable to the audience. The events that unfold don't come across as unrealistic but rather plausible due to the excellent writing.  Aside from the story, this is one of the most beautiful films of 2019. The colours and lighting are really well utilised making the cinematography look downright gorgeous. There is one scene involving a lot of water which looks fantastic. The editing is fantastic as the film's pacing is quite fast so there is no dull moment whatsoever. The aesthetics on the whole is top notch.  I thought Knives Out had a stellar cast but the ensemble cast of Parasite is extraordinary. Everyone did a phenomenal job playing their roles.  I really tried to think of flaws but as of now I could not find any. Everything is addressed properly and what takes place all makes sense. Whilst delivering a fun film, there are some great themes and messages this film explores and Bong Joon-Ho sheds light on them visually rather than using exposition which I commend. I love how he respects the audience by not thinking they're dumb.  2019 has been one of the best years for film and Parasite is one of the best without a doubt. A lot of people have already seen this movie but if you haven't then go watch it immediately. This is a film you should not miss."
기생충,Parasite,2019,10,,"PROS:  EVERY SINGLE THING.  The acting is great. The pacing is amazing, it always feels like something is happening and you won't get bored. The message isn't scream out at the audience, you need to read between the lines. The characters are well developed, there's no hero or villain. You can empathize with every character and understand why they do what they do. There are violence, comedy, action, suspense and romance. Honestly, I wasn't expecting much, and I find myself really.  CONS:  Not for me, but some people may find the ending really weird and unsatisfying. But read some reviews and probably you would understand what's the message behind the ending."
기생충,Parasite,2019,10,,"First and foremost, this movie is a must watch! It starts funny, becomes interesting, and then holy ****! The writing, directing, cinematography, and acting are all masterclass. To sum this movie in a few words I would say it's a dark comedy tragedy(if such a thing exists). Also, if you see this movie and want more check out the director's other movies that are also great; Snowpiercer, Mother, and Okja. Most of his movies, including Parasite, are about the classes we fall under and even though we may be from the same country, same race, whatever, we still see each other so differently because of this."
기생충,Parasite,2019,9,,Great movie! I didn't expect that. I actually just watch it because it was nominated to the oscars but ended really enjoying it. It's definitely going to win best foreign movie
기생충,Parasite,2019,10,,"I really love the way they mixed thriller and comedy, when it got serious it got really serious, when it was funny u would laugh your ass off. Definitely one of the greatest films ever made. I really didn't want it to end, but all good things must come to an end"
기생충,Parasite,2019,6,,"So maybe I'm an uncultured swine or maybe some of the effect was lost in translation... but whatever it may be, I'm not sure I understand the hype around this movie.  Don't get me wrong, it was good... but it wasn't all that. To be honest I thought it was just above average. I think I may have liked it more if it was a bit more concise. The almost two hour long run time made it feel drawn out especially for nothing super intriguing taking place. There were definitely solid moments throughout, good acting and a general level of engagement, it just didn't super draw me in.  I think if I had watched this without being privy to any of the hype I might have liked it more, but I guess I was just slightly disappointed. Regardless, this is for sure a fun and thrilling movie that I would still recommend."
기생충,Parasite,2019,10,,"This film deals with the genre freely. The director's originality, completeness, artistry, and popularity were well harmonized."
기생충,Parasite,2019,7,,"This movie is a vastly overrated film, but still had some cool moments. It just starts off very slow and the first hour is interesting but does drag on after a bit. The story is good, but it just goes on and on without any real purpose. It doesn't really go anywhere until the mid point, which has a really cool twist and you feel like the movie will bring up the topic of debt, but it just sort of stops. Then suddenly the final 20 minutes becomes Friday the 13th.  The biggest issue is that you never feel for the main characters. They have no backstory. They are poor, and nothing else. They can't even fold pizza boxes yet still complain when the owner takes off 10% from them. They are kinda unlikable and are pretty much scammers. They cost people their jobs by lying and we are supposed to feel bad for them? They go into people's house and stay there while the people go on trips. You just don't feel for them, and at the end they try to have this big emotional revelation but it completely fails. Why would we feel bad for a bunch of poor scammer who end up being murderers?  In the end it had some cool and intense scenes, a hot sex scene, some cool violent scenes, but it is not a masterpiece. The story really goes nowhere and in the end it just ends up exactly where it started. SNOWPIERCER is a masterpiece! Go watch that instead.  7/10"
기생충,Parasite,2019,3,,"The movie itself starts fine. The pace is interesting and such, until that... It basically doesn't has too much to offer. It has some suspense and some insane plot twists, but that's basically it and I don't understand all the hype revolving this film."
기생충,Parasite,2019,10,,One of the best Drama-Thriller movie I have seen in years. Plot is fresh as ever. Cinemetography and character developement is at its best. Want to see more movies from Sir Bong Joon-ho.
기생충,Parasite,2019,10,,"I absolutely loved this film!, the best of the year by far in my opinion. Everything was masterclass, the acting, directing, writing, tech aspects. lol in my top 100 for sure."
기생충,Parasite,2019,10,,Extreme! Definitely one of the best films I have ever seen. It's a good criticism about the rich and poor in the world.. the movie is really interesting and pretty sad... worth it. Please watch it. You will not regret it.
기생충,Parasite,2019,10,,Everything about this film is simply perfect. Absolutely perfect encapsulation of the stunning creativity and capabilities found within South Korean cinema as of the last couple of decades.
기생충,Parasite,2019,10,,"I want to say so much about this powerful movie but it is clear from the scores and reviews it is compelling, thought-provoking and subtly absorbing.  Suffice to say it's a must watch for anyone who is intreagued by the class decides and struggles of society perfectly framed in a culture of academically hungry people.  This beautiful movie crosses many genres and does a fantabulous job of letting you be thoroughly taken into the lives of each character without any judgement to their respective plights.  I am left with a silent revilaey that hard work can be a poisoned chalis if it has no real meaning, as much as luck and wealth can leave you unfulfilled if you don't look down with compassion.  Or was it all just a metaphor? If so, what for? I, for one, don't care."
